run_id,timestamp,result_index,speed_ratio,control_api,pair_type,direction,target_value,target_unit,group_index,status,error,duration_s,imu_sample_count,start_x_m,start_y_m,start_z_m,start_yaw_deg,end_x_m,end_y_m,end_z_m,end_yaw_deg,delta_x_m,delta_y_m,delta_z_m,expected_distance_m,actual_distance_m,distance_error_m,abs_distance_error_m,lateral_error_m,vertical_error_m,yaw_drift_deg,expected_angle_deg,actual_angle_deg,angle_error_deg,abs_angle_error_deg,position_drift_m
20260806_143623_657877,2026-08-06T15:03:08.230,425,100,line_walk,前后移动,前进,3.0,m,13,success,,5.114349,39,5.962889,-1.463285,5.574774,70.692799,6.366567,-0.427685,5.529025,67.671807,0.403678,1.0356,-0.045749,3.0,1.110827,-1.889173,1.889173,-0.038572,-0.045749,-3.020993,,,,,1.111496
20260806_143623_657877,2026-08-06T15:03:13.447,426,100,line_walk,前后移动,后退,3.0,m,13,success,,5.214247,36,6.366563,-0.427767,5.529023,67.67167,5.84869,-1.703827,5.597237,62.60018,-0.517873,-1.27606,0.068214,3.0,1.37713,-1.62287,1.62287,0.005749,0.068214,-5.071491,,,,,1.377142
20260806_143623_657877,2026-08-06T15:03:18.768,427,100,line_walk,前后移动,前进,3.0,m,14,success,,5.319068,38,5.848615,-1.703977,5.597232,62.594046,6.399815,-0.707413,5.56306,57.170715,0.5512,0.996563,-0.034172,3.0,1.138429,-1.861571,1.861571,-0.030627,-0.034172,-5.423331,,,,,1.138841
20260806_143623_657877,2026-08-06T15:03:23.997,428,100,line_walk,前后移动,后退,3.0,m,14,success,,5.224632,31,6.399779,-0.70742,5.563076,57.166399,5.668649,-1.829805,5.639085,51.666129,-0.73113,-1.122385,0.07601,3.0,1.339502,-1.660498,1.660498,-0.005773,0.07601,-5.500269,,,,,1.339515
20260806_143623_657877,2026-08-06T15:03:29.135,429,100,line_walk,前后移动,前进,3.0,m,15,success,,5.131656,38,5.668835,-1.829834,5.639188,51.64778,6.384239,-0.984236,5.592819,45.241373,0.715405,0.845597,-0.046369,3.0,1.107031,-1.892969,1.892969,-0.03634,-0.046369,-6.406407,,,,,1.107627
20260806_143623_657877,2026-08-06T15:03:34.248,430,100,line_walk,前后移动,后退,3.0,m,15,success,,5.111478,36,6.384132,-0.984362,5.592795,45.231278,5.408236,-1.943781,5.668077,40.167383,-0.975896,-0.959419,0.075281,3.0,1.368416,-1.631584,1.631584,-0.017175,0.075281,-5.063895,,,,,1.368524
20260806_143623_657877,2026-08-06T15:03:39.470,431,100,line_walk,前后移动,前进,3.0,m,16,success,,5.22145,40,5.408263,-1.943817,5.668077,40.167711,6.313008,-1.249094,5.625552,36.656229,0.904746,0.694722,-0.042525,3.0,1.139485,-1.860515,1.860515,-0.052707,-0.042525,-3.511482,,,,,1.140703
20260806_143623_657877,2026-08-06T15:03:44.679,432,100,line_walk,前后移动,后退,3.0,m,16,success,,5.205812,41,6.312998,-1.249044,5.625551,36.65518,5.178068,-2.060981,5.721776,30.726941,-1.13493,-0.811937,0.096224,3.0,1.395214,-1.604786,1.604786,-0.02618,0.096224,-5.928239,,,,,1.39546
20260806_143623_657877,2026-08-06T15:03:49.903,433,100,line_walk,前后移动,前进,3.0,m,17,success,,5.222176,38,5.178236,-2.060926,5.721836,30.728239,6.1884,-1.534894,5.673165,24.259854,1.010165,0.526032,-0.04867,3.0,1.137123,-1.862877,1.862877,-0.063983,-0.04867,-6.468386,,,,,1.138922
20260806_143623_657877,2026-08-06T15:03:55.024,434,100,line_walk,前后移动,后退,3.0,m,17,success,,5.118128,38,6.18831,-1.534986,5.673173,24.246982,4.933825,-2.104387,5.745286,20.434563,-1.254485,-0.569401,0.072113,3.0,1.377655,-1.622345,1.622345,0.00399,0.072113,-3.812419,,,,,1.377661
20260806_143623_657877,2026-08-06T15:04:00.352,435,100,line_walk,前后移动,前进,3.0,m,18,success,,5.324725,36,4.934,-2.10446,5.745317,20.435465,6.036051,-1.737325,5.707645,16.987463,1.102051,0.367135,-0.037671,3.0,1.160881,-1.839119,1.839119,-0.040754,-0.037671,-3.448002,,,,,1.161596
20260806_143623_657877,2026-08-06T15:04:05.682,436,100,line_walk,前后移动,后退,3.0,m,18,success,,5.328789,38,6.036027,-1.737322,5.707638,16.988858,4.724119,-2.147761,5.784031,12.116631,-1.311909,-0.410439,0.076394,3.0,1.374584,-1.625416,1.625416,0.009208,0.076394,-4.872227,,,,,1.374615
20260806_143623_657877,2026-08-06T15:04:10.904,437,100,line_walk,前后移动,前进,3.0,m,19,success,,5.220379,41,4.724124,-2.147757,5.783996,12.120913,5.846406,-1.94714,5.745327,7.0454,1.122282,0.200617,-0.03867,3.0,1.139387,-1.860613,1.860613,-0.039507,-0.03867,-5.075512,,,,,1.140071
20260806_143623_657877,2026-08-06T15:04:16.027,438,100,line_walk,前后移动,后退,3.0,m,19,success,,5.120539,36,5.846239,-1.947177,5.745327,7.034477,4.455645,-2.072752,5.823548,-0.677166,-1.390594,-0.125575,0.078222,3.0,1.395505,-1.604495,1.604495,-0.045672,0.078222,-7.711644,,,,,1.396252
20260806_143623_657877,2026-08-06T15:04:21.242,439,100,line_walk,前后移动,前进,3.0,m,20,success,,5.212407,41,4.45557,-2.072789,5.823568,-0.679706,5.604152,-2.147202,5.783524,-2.248099,1.148582,-0.074413,-0.040044,3.0,1.149384,-1.850616,1.850616,-0.060782,-0.040044,-1.568393,,,,,1.15099
20260806_143623_657877,2026-08-06T15:04:26.354,440,100,line_walk,前后移动,后退,3.0,m,20,success,,5.108897,38,5.604097,-2.147178,5.783515,-2.236954,4.216131,-2.06154,5.859819,-8.528044,-1.387967,0.085637,0.076304,3.0,1.390252,-1.609748,1.609748,-0.031397,0.076304,-6.291089,,,,,1.390606
20260806_143623_657877,2026-08-06T15:04:31.689,441,100,line_walk,前后移动,前进,3.0,m,21,success,,5.33294,40,4.216074,-2.06152,5.859825,-8.533927,5.340054,-2.27456,5.821311,-10.378017,1.12398,-0.21304,-0.038513,3.0,1.14315,-1.85685,1.85685,-0.043889,-0.038513,-1.84409,,,,,1.143992
20260806_143623_657877,2026-08-06T15:04:36.823,442,100,line_walk,前后移动,后退,3.0,m,21,success,,5.132242,37,5.339928,-2.274517,5.821302,-10.358831,3.986542,-1.977723,5.898168,-17.085064,-1.353385,0.296794,0.076866,3.0,1.384694,-1.615306,1.615306,-0.048601,0.076866,-6.726233,,,,,1.385546
20260806_143623_657877,2026-08-06T15:04:41.938,443,100,line_walk,前后移动,前进,3.0,m,22,success,,5.113266,39,3.986571,-1.977737,5.898186,-17.084847,5.049762,-2.356427,5.862521,-17.413586,1.063191,-0.37869,-0.035666,3.0,1.127528,-1.872472,1.872472,-0.049627,-0.035666,-0.328739,,,,,1.128619
20260806_143623_657877,2026-08-06T15:04:47.167,444,100,line_walk,前后移动,后退,3.0,m,22,success,,5.226845,35,5.049774,-2.356399,5.862531,-17.397882,3.762044,-1.905781,5.943162,-24.318737,-1.28773,0.450619,0.080631,3.0,1.363556,-1.636444,1.636444,-0.044965,0.080631,-6.920855,,,,,1.364297
20260806_143623_657877,2026-08-06T15:04:52.570,445,100,line_walk,前后移动,前进,3.0,m,23,success,,5.402138,29,3.762379,-1.906265,5.943382,-24.309786,4.775024,-2.409382,5.89573,-27.269616,1.012645,-0.503117,-0.047652,3.0,1.129975,-1.870025,1.870025,-0.041632,-0.047652,-2.95983,,,,,1.130742
20260806_143623_657877,2026-08-06T15:04:58.117,446,100,line_walk,前后移动,后退,3.0,m,23,success,,5.544867,35,4.774737,-2.409273,5.895817,-27.24774,3.540486,-1.785713,5.978525,-31.927866,-1.234251,0.62356,0.082708,3.0,1.382783,-1.617217,1.617217,0.010722,0.082708,-4.680126,,,,,1.382824
20260806_143623_657877,2026-08-06T15:05:03.533,447,100,line_walk,前后移动,前进,3.0,m,24,success,,5.412526,39,3.540577,-1.785768,5.97857,-31.924912,4.489695,-2.401305,5.930835,-34.81496,0.949118,-0.615538,-0.047736,3.0,1.131057,-1.868943,1.868943,-0.020532,-0.047736,-2.890048,,,,,1.131243
20260806_143623_657877,2026-08-06T15:05:08.671,448,100,line_walk,前后移动,后退,3.0,m,24,success,,5.135807,41,4.489658,-2.401287,5.930822,-34.814171,3.346895,-1.622804,5.996339,-38.719762,-1.142763,0.778482,0.065517,3.0,1.382666,-1.617334,1.617334,0.013282,0.065517,-3.905591,,,,,1.38273
20260806_143623_657877,2026-08-06T15:05:13.896,449,100,line_walk,前后移动,前进,3.0,m,25,success,,5.222449,43,3.346838,-1.622899,5.996393,-38.719762,4.231823,-2.374039,5.965374,-44.453245,0.884986,-0.75114,-0.031018,3.0,1.160326,-1.839674,1.839674,-0.032481,-0.031018,-5.733483,,,,,1.16078
20260806_143623_657877,2026-08-06T15:05:19.030,450,100,line_walk,前后移动,后退,3.0,m,25,success,,5.132801,40,4.231688,-2.374023,5.965384,-44.467738,3.261338,-1.396155,6.032455,-49.645947,-0.970351,0.977868,0.067072,3.0,1.377489,-1.622511,1.622511,-0.018113,0.067072,-5.178209,,,,,1.377609
20260806_143623_657877,2026-08-06T15:05:24.347,451,100,line_walk,前后移动,前进,3.0,m,26,success,,5.313593,42,3.261324,-1.396415,6.032457,-49.629903,3.97242,-2.297347,6.008796,-56.245245,0.711096,-0.900932,-0.023661,3.0,1.146992,-1.853008,1.853008,-0.041787,-0.023661,-6.615342,,,,,1.147753
20260806_143623_657877,2026-08-06T15:05:29.744,452,100,line_walk,前后移动,后退,3.0,m,26,success,,5.39539,43,3.972261,-2.296999,6.008798,-56.266682,3.227675,-1.157967,6.083301,-63.357682,-0.744585,1.139033,0.074503,3.0,1.360744,-1.639256,1.639256,-0.013316,0.074503,-7.091,,,,,1.36081
20260806_143623_657877,2026-08-06T15:05:34.872,453,100,line_walk,前后移动,前进,3.0,m,27,success,,5.12533,38,3.227708,-1.157962,6.083309,-63.358979,3.672364,-2.155908,6.04184,-69.874495,0.444656,-0.997945,-0.041469,3.0,1.091381,-1.908619,1.908619,-0.050029,-0.041469,-6.515516,,,,,1.092527
20260806_143623_657877,2026-08-06T15:05:40.112,454,100,line_walk,前后移动,后退,3.0,m,27,success,,5.236966,37,3.672251,-2.155789,6.041855,-69.881878,3.215103,-0.839067,6.112509,-76.616527,-0.457148,1.316722,0.070653,3.0,1.393622,-1.606378,1.606378,-0.023641,0.070653,-6.734648,,,,,1.393823
20260806_143623_657877,2026-08-06T15:05:45.419,455,100,line_walk,前后移动,前进,3.0,m,28,success,,5.304714,44,3.215153,-0.839011,6.112486,-76.625522,3.438646,-1.967844,6.072179,-77.934897,0.223493,-1.128833,-0.040307,3.0,1.149915,-1.850085,1.850085,-0.043684,-0.040307,-1.309375,,,,,1.150745
20260806_143623_657877,2026-08-06T15:05:50.537,456,100,line_walk,前后移动,后退,3.0,m,28,success,,5.115374,37,3.438642,-1.967793,6.072187,-77.931796,3.169687,-0.615895,6.156274,-82.106107,-0.268955,1.351898,0.084087,3.0,1.378252,-1.621748,1.621748,-0.019639,0.084087,-4.174311,,,,,1.378392
20260806_143623_657877,2026-08-06T15:05:55.618,457,100,line_walk,前后移动,前进,3.0,m,29,success,,5.07924,41,3.169679,-0.616022,6.156295,-82.109413,3.27334,-1.746727,6.111029,-82.352718,0.103661,-1.130705,-0.045266,3.0,1.13423,-1.86577,1.86577,-0.052546,-0.045266,-0.243305,,,,,1.135447
20260806_143623_657877,2026-08-06T15:06:00.772,458,100,line_walk,前后移动,后退,3.0,m,29,success,,5.151543,42,3.273348,-1.74665,6.111019,-82.311586,3.11639,-0.375304,6.199679,-88.348688,-0.156958,1.371346,0.088661,3.0,1.380017,-1.619983,1.619983,-0.02792,0.088661,-6.037102,,,,,1.380299
20260806_143623_657877,2026-08-06T15:06:05.919,459,100,line_walk,前后移动,前进,3.0,m,30,success,,5.144211,41,3.116376,-0.375424,6.199708,-88.349945,3.092644,-1.480917,6.150765,-95.405899,-0.023732,-1.105493,-0.048943,3.0,1.104352,-1.895648,1.895648,-0.055555,-0.048943,-7.055954,,,,,1.105748
20260806_143623_657877,2026-08-06T15:06:11.036,460,100,line_walk,前后移动,后退,3.0,m,30,success,,5.114882,36,3.092636,-1.480846,6.150779,-95.417558,3.235216,-0.124042,6.235067,-101.738325,0.14258,1.356804,0.084289,3.0,1.364205,-1.635795,1.635795,-0.013842,0.084289,-6.320766,,,,,1.364275
20260806_143623_657877,2026-08-06T15:06:16.170,461,100,line_walk,前后移动,前进,3.0,m,31,success,,5.132896,39,3.23515,-0.124107,6.235133,-101.749799,2.978338,-1.208141,6.187448,-105.887118,-0.256812,-1.084034,-0.047685,3.0,1.113616,-1.886384,1.886384,-0.03068,-0.047685,-4.137319,,,,,1.114039
20260806_143623_657877,2026-08-06T15:06:21.382,462,100,line_walk,前后移动,后退,3.0,m,31,success,,5.209333,36,2.978414,-1.207861,6.187442,-105.878314,3.33654,0.102027,6.268137,-110.975329,0.358125,1.309888,0.080696,3.0,1.35789,-1.64211,1.64211,0.013918,0.080696,-5.097015,,,,,1.357962
20260806_143623_657877,2026-08-06T15:06:26.615,463,100,line_walk,前后移动,前进,3.0,m,32,success,,5.231489,36,3.336496,0.10194,6.268184,-110.978013,2.897231,-0.919094,6.222193,-115.835951,-0.439265,-1.021034,-0.045991,3.0,1.110619,-1.889381,1.889381,-0.044609,-0.045991,-4.857938,,,,,1.111514
20260806_143623_657877,2026-08-06T15:06:31.826,464,100,line_walk,前后移动,后退,3.0,m,32,success,,5.208144,34,2.897353,-0.918962,6.222193,-115.835022,3.500405,0.324725,6.302908,-121.866995,0.603052,1.243687,0.080716,3.0,1.382183,-1.617817,1.617817,-0.000802,0.080716,-6.031972,,,,,1.382183
20260806_143623_657877,2026-08-06T15:06:37.035,465,100,line_walk,前后移动,前进,3.0,m,33,success,,5.202632,36,3.500305,0.324597,6.303007,-121.875177,2.853493,-0.632576,6.253616,-125.157629,-0.646811,-0.957174,-0.049391,3.0,1.154394,-1.845606,1.845606,-0.043818,-0.049391,-3.282452,,,,,1.155226
20260806_143623_657877,2026-08-06T15:06:42.154,466,100,line_walk,前后移动,后退,3.0,m,33,success,,5.117445,38,2.853488,-0.632466,6.253611,-125.154993,3.674219,0.502163,6.333783,-132.399174,0.820731,1.134629,0.080172,3.0,1.400239,-1.599761,1.599761,-0.017719,0.080172,-7.244181,,,,,1.400351
20260806_143623_657877,2026-08-06T15:06:47.394,467,100,line_walk,前后移动,前进,3.0,m,34,success,,5.238633,34,3.674212,0.502146,6.333811,-132.399037,2.874697,-0.319064,6.286355,-135.968029,-0.799515,-0.821211,-0.047456,3.0,1.145542,-1.854458,1.854458,-0.036681,-0.047456,-3.568992,,,,,1.146129
20260806_143623_657877,2026-08-06T15:06:52.737,468,100,line_walk,前后移动,后退,3.0,m,34,success,,5.341281,35,2.874809,-0.319004,6.28636,-135.964601,3.847386,0.646789,6.354707,-139.547909,0.972577,0.965792,0.068347,3.0,1.370521,-1.629479,1.629479,0.018277,0.068347,-3.583308,,,,,1.370643
20260806_143623_657877,2026-08-06T15:06:58.017,469,100,line_walk,前后移动,前进,3.0,m,35,success,,5.2778,36,3.847391,0.646759,6.354732,-139.545286,2.951999,-0.059794,6.319422,-146.302092,-0.895391,-0.706553,-0.03531,3.0,1.139765,-1.860235,1.860235,-0.043342,-0.03531,-6.756806,,,,,1.140589
20260806_143623_657877,2026-08-06T15:07:03.150,470,100,line_walk,前后移动,后退,3.0,m,35,success,,5.130284,36,2.952082,-0.059741,6.319437,-146.309632,4.086465,0.694656,6.393872,-150.800386,1.134383,0.754397,0.074435,3.0,1.362328,-1.637672,1.637672,-0.001554,0.074435,-4.490754,,,,,1.362329
20260806_143623_657877,2026-08-06T15:07:08.261,471,100,line_walk,前后移动,前进,3.0,m,36,success,,5.109263,36,4.086349,0.69466,6.393939,-150.801602,3.075182,0.198919,6.350307,-152.170413,-1.011166,-0.495741,-0.043632,3.0,1.124523,-1.875477,1.875477,-0.060532,-0.043632,-1.368811,,,,,1.126151
20260806_143623_657877,2026-08-06T15:07:13.496,472,100,line_walk,前后移动,后退,3.0,m,36,success,,5.23064,38,3.075275,0.198957,6.350332,-152.152736,4.301907,0.827594,6.428994,-158.127745,1.226632,0.628637,0.078661,3.0,1.378229,-1.621771,1.621771,-0.017141,0.078661,-5.975009,,,,,1.378336
20260806_143623_657877,2026-08-06T15:07:18.704,473,100,line_walk,前后移动,前进,3.0,m,37,success,,5.205705,39,4.301904,0.827544,6.429001,-158.142922,3.216365,0.443289,6.385306,-161.066406,-1.085539,-0.384255,-0.043695,3.0,1.150561,-1.849439,1.849439,-0.047505,-0.043695,-2.923485,,,,,1.151541
20260806_143623_657877,2026-08-06T15:07:23.938,474,100,line_walk,前后移动,后退,3.0,m,37,success,,5.230744,38,3.216428,0.443339,6.385313,-161.055027,4.544009,0.890972,6.460709,-165.751151,1.327581,0.447633,0.075396,3.0,1.400996,-1.599004,1.599004,-0.007627,0.075396,-4.696124,,,,,1.401016
20260806_143623_657877,2026-08-06T15:07:29.079,475,100,line_walk,前后移动,前进,3.0,m,38,success,,5.13953,35,4.543983,0.891011,6.46072,-165.756342,3.439684,0.654257,6.422215,-168.748115,-1.104298,-0.236754,-0.038506,3.0,1.128603,-1.871397,1.871397,-0.042232,-0.038506,-2.991773,,,,,1.129393
20260806_143623_657877,2026-08-06T15:07:34.382,476,100,line_walk,前后移动,后退,3.0,m,38,success,,5.300685,38,3.439724,0.654254,6.422217,-168.747186,4.788382,0.929244,6.504004,-173.462503,1.348657,0.27499,0.081787,3.0,1.376391,-1.623609,1.623609,0.006529,0.081787,-4.715317,,,,,1.376407
20260806_143623_657877,2026-08-06T15:07:39.621,477,100,line_walk,前后移动,前进,3.0,m,39,success,,5.236984,35,4.788262,0.929233,6.504055,-173.469292,3.668223,0.820505,6.459606,-178.925411,-1.120039,-0.108728,-0.044448,3.0,1.125137,-1.874863,1.874863,-0.019366,-0.044448,-5.456119,,,,,1.125304
20260806_143623_657877,2026-08-06T15:07:44.814,478,100,line_walk,前后移动,后退,3.0,m,39,success,,5.189373,35,3.668391,0.820495,6.459607,-178.933184,5.043304,0.815195,6.529067,173.976434,1.374914,-0.0053,0.069459,3.0,1.374577,-1.625423,1.625423,-0.030898,0.069459,-7.090382,,,,,1.374924
20260806_143623_657877,2026-08-06T15:07:49.976,479,100,line_walk,前后移动,前进,3.0,m,40,success,,5.158912,35,5.043235,0.815169,6.529115,173.975095,3.914564,0.974688,6.49398,171.33311,-1.128671,0.159519,-0.035135,3.0,1.13918,-1.86082,1.86082,-0.040172,-0.035135,-2.641985,,,,,1.139888
20260806_143623_657877,2026-08-06T15:07:55.280,480,100,line_walk,前后移动,后退,3.0,m,40,success,,5.30069,36,3.914712,0.974761,6.494003,171.346183,5.279076,0.743794,6.574903,164.06587,1.364363,-0.230967,0.0809,3.0,1.383583,-1.616417,1.616417,-0.02305,0.0809,-7.280312,,,,,1.383775
20260806_143623_657877,2026-08-06T15:08:00.604,481,100,line_walk,前后移动,前进,3.0,m,41,success,,5.321698,37,5.27894,0.743885,6.574937,164.059751,4.23157,1.084484,6.52911,159.622081,-1.04737,0.340599,-0.045826,3.0,1.100638,-1.899362,1.899362,-0.039858,-0.045826,-4.43767,,,,,1.101359
20260806_143623_657877,2026-08-06T15:08:05.732,482,100,line_walk,前后移动,后退,3.0,m,41,success,,5.124967,35,4.23174,1.084421,6.529123,159.627531,5.520207,0.614034,6.58689,155.762191,1.288467,-0.470387,0.057767,3.0,1.371624,-1.628376,1.628376,0.007579,0.057767,-3.865341,,,,,1.371645
20260806_143623_657877,2026-08-06T15:08:10.936,483,100,line_walk,前后移动,前进,3.0,m,42,success,,5.201456,37,5.520282,0.614043,6.586878,155.763816,4.473912,1.106494,6.556526,151.827455,-1.046371,0.492451,-0.030352,3.0,1.156295,-1.843705,1.843705,-0.019513,-0.030352,-3.936361,,,,,1.15646
20260806_143623_657877,2026-08-06T15:08:16.166,484,100,line_walk,前后移动,后退,3.0,m,42,success,,5.227593,35,4.47397,1.106516,6.556543,151.827455,5.681978,0.463928,6.624663,148.035403,1.208008,-0.642588,0.06812,3.0,1.368279,-1.631721,1.631721,0.003875,0.06812,-3.792053,,,,,1.368285
20260806_143623_657877,2026-08-06T15:08:21.352,485,100,line_walk,前后移动,前进,3.0,m,43,success,,5.18287,36,5.681948,0.464017,6.624721,148.042902,4.755137,1.08328,6.581306,145.280951,-0.926811,0.619263,-0.043415,3.0,1.114113,-1.885887,1.885887,-0.034864,-0.043415,-2.761951,,,,,1.114659
20260806_143623_657877,2026-08-06T15:08:26.611,486,100,line_walk,前后移动,后退,3.0,m,43,success,,5.256045,38,4.755212,1.083252,6.581345,145.287549,5.890488,0.303376,6.6557,140.163719,1.135275,-0.779876,0.074355,3.0,1.377326,-1.622674,1.622674,0.005418,0.074355,-5.12383,,,,,1.377337
20260806_143623_657877,2026-08-06T15:08:31.924,487,100,line_walk,前后移动,前进,3.0,m,44,success,,5.311009,41,5.890394,0.303343,6.655758,140.154075,5.03792,1.056511,6.615706,135.939411,-0.852474,0.753167,-0.040052,3.0,1.137078,-1.862922,1.862922,-0.032058,-0.040052,-4.214664,,,,,1.137529
20260806_143623_657877,2026-08-06T15:08:37.137,488,100,line_walk,前后移动,后退,3.0,m,44,success,,5.210959,40,5.037997,1.056477,6.61571,135.940367,6.027963,0.108031,6.69344,130.265313,0.989965,-0.948446,0.077731,3.0,1.370961,-1.629039,1.629039,0.00686,0.077731,-5.675054,,,,,1.370978
20260806_143623_657877,2026-08-06T15:08:42.306,489,100,line_walk,前后移动,前进,3.0,m,45,success,,5.168283,39,6.027966,0.108048,6.693454,130.263974,5.36442,0.973383,6.6477,123.148079,-0.663547,0.865336,-0.045754,3.0,1.089173,-1.910827,1.910827,-0.05294,-0.045754,-7.115896,,,,,1.090459
20260806_143623_657877,2026-08-06T15:08:47.521,490,100,line_walk,前后移动,后退,3.0,m,45,success,,5.212085,39,5.364552,0.973343,6.647701,123.143939,6.111499,-0.173403,6.729902,118.269411,0.746947,-1.146745,0.082201,3.0,1.368559,-1.631441,1.631441,-0.001558,0.082201,-4.874528,,,,,1.36856
20260806_143623_657877,2026-08-06T15:08:52.651,491,100,line_walk,前后移动,前进,3.0,m,46,success,,5.127844,39,6.111429,-0.173371,6.72994,118.262362,5.624249,0.821743,6.677467,114.068421,-0.48718,0.995114,-0.052473,3.0,1.10717,-1.89283,1.89283,-0.042093,-0.052473,-4.193941,,,,,1.107969
20260806_143623_657877,2026-08-06T15:08:58.463,492,100,line_walk,前后移动,后退,3.0,m,46,success,,5.810882,29,5.624339,0.821512,6.677453,114.081931,6.185534,-0.429315,6.764052,108.137433,0.561196,-1.250826,0.0866,3.0,1.37095,-1.62905,1.62905,0.001961,0.0866,-5.944498,,,,,1.370951
20260806_143623_657877,2026-08-06T15:09:03.901,493,100,line_walk,前后移动,前进,3.0,m,47,success,,5.435042,29,6.185514,-0.429301,6.764076,108.132256,5.874925,0.631414,6.70711,105.20554,-0.310589,1.060716,-0.056965,3.0,1.1047,-1.8953,1.8953,-0.034941,-0.056965,-2.926716,,,,,1.105253
20260806_143623_657877,2026-08-06T15:09:09.113,494,100,line_walk,前后移动,后退,3.0,m,47,success,,5.20921,37,5.874934,0.631284,6.707123,105.211674,6.240636,-0.718694,6.794122,99.222445,0.365702,-1.349978,0.086998,3.0,1.398634,-1.601366,1.601366,-0.001326,0.086998,-5.989229,,,,,1.398634
20260806_143623_657877,2026-08-06T15:09:14.397,495,100,line_walk,前后移动,前进,3.0,m,48,success,,5.28161,34,6.240652,-0.718661,6.794129,99.219754,6.093533,0.390782,6.747037,94.970536,-0.147119,1.109443,-0.047092,3.0,1.118682,-1.881318,1.881318,-0.032539,-0.047092,-4.249218,,,,,1.119155
